id,text,is_human,topic,style,min_length,max_length,language,additional_instruction
5502d654fcc54d3fa546243411b7c90c,"В сети важно соблюдать базовые правила безопасности: выбирайте сложные уникальные пароли и храните их в менеджере, включайте двухфакторную аутентификацию. Не переходите по сомнительным ссылкам и не открывайте вложения от неизвестных — это главная схема фишинга. Пользуйтесь VPN, чтобы шифровать трафик и оставаться анонимным в общественных Wi-Fi. Следите за новостями о крупных утечках данных — если сервис попал в утечку, меняйте пароль. Обновляйте систему и приложения: патчи исправляют уязвимости. Так вы защитите личные данные и снизите риск мошенничества.",0,"How to stay safe online, protect data, avoid scams, understand VPNs, data breaches",Blogpost or Video CommentEssay,250,800,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
453800c734774e4d834afef8e5347cad,"Москва, 12 июля. Новое исследование рынка туристических услуг показало, что наибольшим спросом в ближайшем сезоне пользуются европейские направления, совмещающие культурные мероприятия с бюджетным отдыхом. Специалисты советуют планировать маршрут заранее, учитывая возможные ограничения по въезду и требования к тестированию. В числе популярных лоукост-вариантов значатся Португалия, Венгрия и Черногория: авиаперелёт обойдётся от 50 евро, а проживание — от 20 евро в сутки. Для комфортного путешествия важно правильно собрать багаж: взять универсальные вещи, многофункциональные аксессуары и минимальный набор косметики. Эксперт турфирмы «Планета Прогулок» Мария Иванова подчёркивает, что гибкий маршрут и мобильные приложения помогают снизить расходы и избежать непредвиденных задержек.",0,"Destination ideas, itinerary planning, budget travel, travel restrictions, packing tips",News Reportorial,250,800,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
41c79d48c98e490a8bbac0b9f51295b7,"Привет! Сегодня хочу немного поговорить о том, как fast fashion меняет нашу планету и судьбы тысяч людей. Вы когда-нибудь задумывались, сколько воды уходит на производство одной футболки или куда исчезают тонны отходов после каждого сезона? А ещё люди, шьющие наши любимые вещи, часто вынуждены пахать по 12 часов в день в нечеловеческих условиях за мизерную плату. Это не просто модная тема — это серьёзный вызов экологии и гуманности. Покупая очередную дешёвую штучку, мы поддерживаем загрязнение рек и выбросы CO₂, а заодно лишаем работников достойной жизни. Может, пора покупать меньше и чуть дороже, но с заботой о планете и людях?",0,The impact of fast fashion on the environment and labor,Informal Blog Post,250,800,russian,
295649246b7643f8933d47513e57eead,"В последнее время вокруг ChatGPT ведутся жаркие дискуссии: кто он — просто «текстовый робот» или интеллектуальный помощник будущего? По сути, внутри скрывается трансформерная архитектура, обученная на терабайтах реальных текстов. Сначала модель получает общее представление о языке в фазе предобучения, затем проходит дообучение с учётом отзывов «человек-преподаватель» (reinforcement learning from human feedback) — так она учится быть понятнее и дружелюбнее.

Возможности впечатляют: ChatGPT генерирует тексты, отвечает на вопросы, помогает в программировании, переводит и даже шутит. Но нужно помнить про ограничения. Модель иногда выдаёт недостоверную информацию, не всегда «понимает» контекст в глубине и не умеет проверять факты. Это ставит вопросы об ответственности: кто отвечает за возможные ошибки? Этические аспекты становятся всё острее.

Как правильно формулировать запросы? Лучше давать конкретный контекст, уточнять стиль и формат ответа, при необходимости просить добавить примеры. Например: «Объясни мне работу трансформера простыми словами» или «Составь короткую статью в стиле технического блога». 

Будущее LLM-систем обещает ещё более глубокое взаимопонимание с пользователем, мультизадачные модели и улучшенную проверку фактов. Но главное — не забывать о человеческом контроле и здравом смысле, ведь даже самые совершенные алгоритмы пока далеко не идеальны.",0,"How does ChatGPT work? Its capabilities, limitations, and ethical implications. Prompts for ChatGPT. The future of LLMs",Blogpost or Video CommentEssay,800,1500,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
653cf3c07aa04a08b765243017cd2701,"Если тема домашки непонятна- начните с плана и,, иих связи. Потом объясните материал другу или сами себе часто это помогает! Попробуйте технику помодоро но не бойтесь импровизировть))",0,"Explaining homework concepts, help with study strategies",Blogpost or Video CommentEssay,80,250,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
5f6914155a964ef7899a295e3da1a61b,"В последние годы удалённая работа привлекает всё больше компаний и сотрудников. Эксперты отмечают, что гибкий график снижает уровень стресса и экономит время на дорогу, а организации экономят на аренде офисов. Вместе с тем у удалёнки есть минусы: многие сталкиваются с изоляцией, отвлекающими домашними факторами и размытостью границ между работой и личной жизнью. По данным исследования XYZ, 45% респондентов жалуются на недостаток живого общения, а 30% страдают из-за технических неполадок и сложностей в командной работе. В целом удалёнка остаётся популярной моделью, но требует чёткого регламента и поддержки корпоративной культуры.",0,The benefits and drawbacks of remote work,News,250,800,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
5132944f99034e7b8e8e6a0567f7dc23,"Каждое утро я представляю себя на краю затерянного средневекового городка в Тбилиси: узкие улочки, яркие фасады и аромат хинкали. Составив маршрут заранее, я решаю начать с бесплатных музеев, а затем отправиться на прогулку по холмам с видом на горы. Бюджетный перелет подбирал через акции малоизвестных авиакомпаний, а в условиях возможных ограничений по COVID-19 приготовил цифровые копии документов и актуальную страховку. В рюкзаке у меня только самое необходимое: универсальный павербанк, легкий спальный мешок и несколько слоев одежды, чтобы не мерзнуть ночью в горах. Такой подход помогает обойти непредвиденные траты и наслаждаться дорогой без лишнего груза.",0,"Destination ideas, itinerary planning, budget travel, travel restrictions, packing tips",Narrative,250,800,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
edb5daeb474d4aa49a66def170ad1aff,"Развитие критического мышления начинается с осознанного наблюдения за собственными рассуждениями и убеждениями. Регулярно задавайте себе уточняющие вопросы: «Почему я так считаю?», «Какие факты подтверждают или опровергают мою точку зрения?». Такой приём помогает выявить логические пробелы и предвзятые установки.

Изучайте информацию из разных источников: научные статьи, журналистские расследования, аналитические обзоры. Сравнивайте точки зрения, отмечайте противоречия и ищите обоснования. Ведение заметок или создание интеллектуальных карт (mind maps) облегчит структурирование материала.

Общение тоже играет важную роль. Участвуйте в дискуссиях, защищая и оспаривая идеи собеседников. Умение аргументировать свою позицию и слушать контраргументы тренирует логические навыки и учит гибкости мышления.

Для практики аналитики решайте головоломки, изучайте кейсы из бизнеса и науки, пишите краткие эссе на разные темы. Постепенное осознание собственных методов анализа и регулярная практика формируют устойчивую привычку мыслить глубже и объективнее.",0,Strategies for improving critical thinking and analytical skills,Descriptive,800,1500,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
4ba03b3f06724bcdb6834f199e1f0c44,"Переезд в новую среду часто сопровождается тоской по дому, однако это не приговор, а шанс личностного роста. Во-первых, знакомство с новыми людьми обогащает кругозор и учит гибкости. Во-вторых, освоение незнакомой культуры развивает самостоятельность и уверенность в себе. Приняв вызов адаптации, вы не только уменьшите чувство ностальгии, но и обретёте новые навыки, дружбу и перспективы. В итоге, смена обстановки – это старт к свежим возможностям и вашему развитию.",0,Dealing with homesickness or adjusting to a new environment,Persuasive/Argumentative,250,800,russian,
c675e6b39feb41e5b27165897a0393a6,"Глубоководные экосистемы изучаются с помощью автономных подводных аппаратов и челнанов-ROV, что дает подробные данные о гидротермальных источниках, биоразнообразии и адаптации микроорганизмов; однако де—некоторые приборы имеют ограничения.",0,The exploration of deep-sea ecosystems,Technical,80,250,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
45e1f3c440b148049b2976590e37f5c5,"Ветер на кухне шепчет о базилике и мяты, в сотейнике танцует лук с чесноком и вместо сливок я кладу нежный йогурт..Планирую ужин в ритме сердца, всё с любовю",0,"Specific recipes, cooking techniques, ingredient substitutions, meal planning",Poetic/Lyrical,80,250,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
5044c9781a7146b79ddd4fd31f478e32,"GPT-архитектура основана на механизме трансформера, использующем слои самовнимания (self-attention) и многослойные нейронные сети. В процессе предобучения модель анализирует большие текстовые корпы, извлекая статистические закономерности и семантические представления. Во время дообучения (fine-tuning) и при разговоре (inference) ChatGPT генерирует текст, предсказывая следующие токены на основе контекста. Среди ключевых возможностей: генерация связных и контекстно-релевантных ответов, поддержка нескольких языков, создание кода, пояснение сложных тем, творческая генерация. Ограничения включают склонность к галлюцинациям, конфиденциальность данных, зависимость от объема и качества входного текста, а также фиксированный контекстный буфер. Этические аспекты охватывают риск дезинформации, усиление предубеждений, безопасность пользователей и ответственность разработчиков. Для работы с ChatGPT важно правильно формулировать подсказки (prompts): разделять системные и пользовательские сообщения, задавать явные инструкции, уточнять формат ответа, ограничивать область поиска. Пример: «System: You are assistant…» и «User: Напиши код на Python для…». В будущем LLM будут развиваться в сторону мультимодальности, улучшения энергоэффективности, снижения латентности и повышения интерпретируемости. Интеграция с реальным временем, динамическая адаптация и усиленное обучение с обратной связью от пользователей откроют новые области применения и вызовы.",0,"How does ChatGPT work? Its capabilities, limitations, and ethical implications. Prompts for ChatGPT. The future of LLMs",Technical,800,1500,russian,
61c32ce262cc44deb805284dbe4db373,"В будущем рынок труда будет движется в сторону ИИ, анализ данных и кибербезопасность останутся на пике спроса требуя гибких soft-skills и креативности чтоб адаптироваться.",0,The future job market and in-demand skills,Technical,80,250,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
bc53031e842c453f89e4625407acfd79,"Наука часто кажется сложной, заполненной терминами которые ставят в тупик Однако если подойти к объяснению простыми словами то можно увидеть общую картину и понять как именно работает мир вокруг нас. Например теория относительности Эйнштейна объясняет связь времени и пространства как единый континуум, представим себе резинукоторую растягиваем когда движемся быстро это можно было бы наглядней показать даже детям. Исторические события тоже легче понять когда мы смотрим не только даты и факты, но и на мотивы людей их страхи и надежды так пет первый не просто хотел модернизировать Россию он стремился в будущее к новым возможностям. Даже философские концепции можно раскрыть простым языком, представьте идею платоновских форм как тени на стене мы видим лишь отражение идеального предмета и когда объясняем это через повседневные примеры люди легче схватывают мысль это помогает не теряться в абстракциях и вовремя задавать правильные вопросы, ведь за сложными словами часто скрывается простая идея стоит только уметь рассказать её понятно.",0,"Explaining scientific theories, historical events, philosophical concepts in easy-to-understand terms",Descriptive,800,1500,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
d9653c2cd2c8473ea16647795f5275a4,Новости в мире усиливается напряженность между США и Китаем изза торговых споров и вопросов технологий. Одновременно в Европе обсуждается новые санкции в отношении энергетического сектора Россия – критики считают что меры могут ударить по потребителям слишком сильно В научном сообществе отмечен прорыв с CRISPR методами: теперь редактирование генома обещает лечить наследственные болезни но эксперты предупреждают о возможных этических рисках,0,"Understanding major current events, political situations, scientific breakthroughs",News Reportorial,250,800,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
3ff6325731b54da9a67e5b15f26fb739,"Сквозь призму прошедших веков скользят тени мудрецов –
Слова их, подобно тихому ручью, находят путь к сердцу.
Сократ, Сенека, Марк Аврелий шепчут о простом:
Не в власти событий – залог покоя и счастья души.
Прими всё, что не в силах изменить –
И отпусти хватку бурлящего ветра.
Сосредоточься на семени поступка,
Что прорастает в поле внутренней тишины.
Здесь, где шум современности уводит нас в тревогу,
Стоицизм зовёт к ясности и стойкости,
В сердце бушующего мира – остров спокойствия.
В сегодня, наполненном суетой и спешкой,
Уроки древних звучат как утренний колокол:
Бери ответственность за слово и дело,
Сохраняй внутренний храм, несмотря ни на что.

В эпоху, где лайки меряют ценность и время тает, как песок,
Мы ищем опору в вихре уведомлений и вечных сравнений.
Но стоик знает – лишь добродетель вечна,
Лишь намерение и разум ведут к настоящей свободе.
Пусть каждый вдох станет гимном свободы от иллюзий,
И каждый шаг – уверенным движением к себе самому.",0,The philosophy of Stoicism and its relevance today,Poetic/Lyrical,800,1500,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
2d31bd6244d640ac8cf22e8f5036950e,"В стремительно меняющемся мире важно не только получать информацию о главных событиях, но и уметь её анализировать. Политические кризисы и международные отношения требуют свежего взгляда: как решение климатических проблем влияет на глобальную безопасность? Между тем научные прорывы, от квантовых вычислений до биотехнологий, открывают новые горизонты и порождают новые вызовы. Развитие ИИ, генной инженерии и «зелёных» технологий требует внимания как политиков, так и общества. Только критический подход к источникам, экспертным мнениям и долгосрочным последствиям поможет не просто быть в курсе, но и влиять на будущее.",0,"Understanding major current events, political situations, scientific breakthroughs",Blogpost,250,800,russian,
cb4cf27903524d05ab54b889fc4484db,"В мире серверов рассказывают анекдот о том, как программисты решили оптимизировать смех. Они прописали функцию laughter(), но при первом запуске сервер вошёл в состояние дедлока: два потока спорили, кто должен задавать настройки JSON. Пока один разбирал параметры, другой ждал завершения цикла, и так смех так и не вышел на продакшен. Они подключили профайлер, чтобы найти узкое место в шутке. Оказалось, что смех заблокирован в infinite loop, потому что условие always_true. После исправления условия на always_surprise комедия заработала в три раза быстрее, но неожиданно захлебнулась из-за регрессии: шутка перестала быть неожиданной. Тогда команда решила добавить AI-ассистента, который генерирует пиканью на основе модели LaughterGPT v2.0. Инженеры радовались, пока не заметили, что теперь сервер тратит 99% CPU на поиск ритма. Наконец они пришли к выводу: лучшая оптимизация — это user story с пометкой «с чувством юмора». И тогда проект менеджер улыбнулся: «Хватит тюнить алгоритм, просто расскажите шутку в чате». Так коллекция багов и регрессий превратилась в лёгкий stand-up с минимальным накладным расходом по ресурсам.",0,Tell me a joke,Technical,800,1500,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
d0ba429e117049d489188096f16a58c8,"Изменение климата всё сильнее бьёт по урожаям: засухи, наводнения и пересыхающие реки угрожают запасам продовольствия. Урегулировать ситуацию мы можем только вместе.",0,The impact of climate change on global food security,Blogpost or Video CommentEssay,80,250,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
99f5dafc6f8d4c28b64e849bcd2fe46e,"Современный мир стремительно меняется: от политических игр великих держав до прорывов в биотехнологии и изучении космоса. Чтобы понимать глобальные процессы, важно критически оценивать источники и искать мнения экспертов. Понимание идеологических течений и экономических связей помогает построить целостную картину, тогда как новые научные открытия—в области ИИ, генетики и климата—открывают горизонты будущего. Ведя диалог и анализируя данные, мы учимся реагировать на вызовы времени и влиять на ситуацию.",0,"Understanding major current events, political situations, scientific breakthroughs",Blogpost,250,800,russian,
346b2dccc27444d388e00b09def1cdb2,"Как быстро и качественно: 1) черновик письма или статьи — набросайте тезисы; 2) для рассказов, стихов и песен — зарисуйте образы и ритм; 3) скрипты — диалоги; 4) резюме и перефраз — выделяйте ключи и заменяйте фразы.",0,"Drafting emails, writing articles/blog posts, creating stories, poems, song lyrics, scripts. Summarizing text, rephrasing content",Instructional/How-To,80,250,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
9b5f498c424d4747a27262f3b95bd6b1,"Написание сильного тезисного предложения является ключевым элементом успешного эссе. Тезис — это краткое, чёткое утверждение, отражающее основную мысль работы и задающее направление для её развития. Чтобы создать сильный тезис, прежде всего необходимо чётко определить тему и выработать собственную позицию по ней. Избегайте общих фраз и расплывчатых формулировок: тезис должен быть конкретным и аргументированным.

Во-первых, используйте одну короткую фразу или предложение, в котором содержатся и тема, и ваша точка зрения. Во-вторых, убедитесь, что тезис несёт вызываемое к дискуссии утверждение — он должен быть спорным и стимулировать дальнейший анализ. Если ваша фраза сводится к очевидному факту, она не заинтересует читателя и не задаст направления исследования.

При формулировке тезиса придерживайтесь структуры: укажите объект рассмотрения, сформулируйте собственную позицию и выделите два–три аргумента, которые вы затем разовьёте в теле эссе. Например: «Влияние социальных сетей на подростковую самооценку отрицательно, поскольку способствует формированию нереалистичных стандартов, снижает качество офлайн-общения и усиливает тенденцию к сравнительному анализу». Такой тезис содержит тему (социальные сети и самооценка), вашу позицию (отрицательное влияние) и основные доводы.

Наконец, после написания эссе вернитесь к тезису и проверьте, насколько он соответствует аргументации. При необходимости уточните формулировку, чтобы она отражала итоговый анализ. Следуя этим рекомендациям, вы создадите сильный тезис, который послужит надёжной отправной точкой для всего вашего эссе.",0,How to write a strong thesis statement for an essay,Article,800,1500,russian,
fc1ae82af62c437b8bfcd4ec9f7ff6a5,"Первый месяц в незнакомом городе казался бесконечным: ветер за окном напоминал голос дома, а каждый прохожий — чужак. Но по утрам я стал замечать, как солнце играет на тротуарах, а смех новых друзей согревал душу.",0,Dealing with homesickness or adjusting to a new environment,Narrative,80,250,russian,
f7c824ff1da74e8ebe0dc5a486d4bf36,"Сложные темы на уроках кажутся страшнее, чем они есть. Попробуйте разбить задания на мелкие шаги: сначала прочитайте текст, затем перескажите своими словами и задайте вопросы самому себе. Так материал усваивается быстрее и без стресса.",0,"Explaining homework concepts, help with study strategies",Blogpost or Video CommentEssay,80,250,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
bfd6926bd97d4722b051bcf2a07d66d8,"В соцсетях политдискурс превратился в баттл мемов и лайков: тут ты эксперт в геополитике, там — борец с коррупцией. Пара хэштегов вместо программы, и каждый пост проверяет котик.",0,The influence of social media on political discourse,Humorous/Satirical,80,250,russian,
e4fa691d31a846c889445515d4fec463,"В современном мире борьба с изменением климата требует кардинальных преобразований в энергетической отрасли. Возобновляемые источники энергии — солнечные панели, ветровые турбины, гидроэлектростанции, биомасса и геотермальные установки — предлагают экологически чистую альтернативу ископаемому топливу, которое является основным виновником выбросов углекислого газа. Переход на «зелёную» энергетику позволяет снизить углеродный след и ускорить достижение углеродной нейтральности. Интеграция возобновляемых источников в единую энергосистему ставит новые задачи по хранению энергии: аккумуляторные станции и водородные технологии становятся связующим звеном между генерацией и потреблением. Децентрализованные микросети на базе возобновляемых энергоустановок обеспечивают локальную устойчивость и снижают потери при передаче. Государственные программы, устойчивое финансирование и налоговые льготы стимулируют инвестиции в “зелёные” проекты, делая их экономически привлекательными. Снижение стоимости оборудования и совершенствование технологий повышают доступность этих ресурсов для малых и крупных потребителей. Наряду с экологическими преимуществами, переход на возобновляемые источники приносит социальную пользу: уменьшаются выбросы вредных веществ, улучшается здоровье и создаются новые рабочие места. Достичь углеродной нейтральности возможно только при комплексном подходе: сочетании инноваций, эффективного управления и международного сотрудничества.",0,The role of renewable energy in achieving carbon neutrality,Descriptive,800,1500,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
249414ca446e4897bb82caf5fb9fb477,"Социальные сети радикально меняют политический дискурс: люди делятся новостями без проверки что приводит к фейкам, манипуляциям однако многие этого не замечают и продолжают верить...",0,The influence of social media on political discourse,Article,80,250,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
223281e7b8cc48f588d14244b7c1a253,"Когда ночь скрывает город в бархатной тьме, наш организм погружается в удивительный процесс: поочерёдно активируются фазы сна, от лёгкого дремотного до глубокого медленного и быстрого, когда происходят сновидения. Каждая стадия сна — это шанс на восстановление: мозг фиксирует воспоминания, клетки обновляются, гормоны регулируют обмен веществ. Циркадные ритмы, словно невидимый дирижёр, подсказывают время отдыха и пробуждения, а нарушение этого ритма грозит усталостью, снижением концентрации и хрупким настроением. В итоге здоровый сон — не просто пауза, а фундамент для ясного ума, крепкого здоровья и эмоционального баланса.",0,The science behind sleep and its importance for well-being,Descriptive,250,800,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
5aa48a5596e7458d826aecefe4e8b555,"ЛОНДОН, 15 июля 2024 г. — Ведущие аналитики отмечают рост интереса к древней философии стоицизма в деловых кругах и среде психологов. По оценкам исследовательского центра Mind Matters, популярность концепций Марка Аврелия и Сенека выросла на 40% за последние три года.

Корреспондент агентства «Новости Разума» взял интервью у профессора философии Лондонского университета Марии Денисовой: «Сегодня стоицизм помогает людям справляться с неопределённостью и стрессом. Практики осознанного восприятия и внутреннего самоконтроля актуальны в эпоху цифровых перегрузок».

Эксперты связывают возрождение стоицизма с кризисом доверия к традиционным институтам и желанием обрести устойчивость перед лицом экономической нестабильности. Некоторые бизнес-тренеры уже включили элементы стоических упражнений в корпоративные программы лидерства.

Психотерапевт Андрей Соколов добавляет: «Ключевой принцип — фокус на том, что в нашей власти. Это снижает тревожность и помогает выработать конструктивную реакцию на непредвиденные ситуации».

Наблюдатели прогнозируют, что в ближайшее десятилетие стоические методы интегрируются в образовательные курсы и программы ментального оздоровления. По мнению многих, древняя мудрость приобретает новые грани в условиях современного мира.",0,The philosophy of Stoicism and its relevance today,News Reportorial,800,1500,russian,
774f754295064b2d965581939f269880,"Привет друг! Хотел бы поделиться парой советов как не превратиться в ходячий банковский взломщик и не отдать все свои пароли мошенникам.
Онлайн безопасность это как носить бронежилет под футболкой: вроде никто не замечает но при первом же «бац!» окажешься целым и невредимым.
Пароли – твой личный джокер в колоде цифровых карт так что не используй что-то банальное вроде 123456 или password.
Это примерно что поставить табличку «заходи мерзавец!» на дверях криптосейфа.
Придумывай длинные фразы, смешивай буквыЦифры символы и ещё подумай над менеджером паролей чтобы не забыть собственный шедевр.
Скам и фишинг – это не новогодние фейерверки но может взорвать твой кошелёк.
Не кликай на ссылки от «принца нигерийского» который обещает миллионы и не вводи CVV-код на подозрительных сайтах.
Если банковский бот в тг пишет «ссылку открой скорей» бросай телефон в унитаз (шутка) и беги менять пароли.
VPN – не панацея но толковый щит.
Представь его как толстый плащ-невидимку твой провайдер злоумышленник и сосед по Wi-Fi могут только гадать где ты был.
Главное не ставь бесплатные «суперVPN» что бы потом не узнать что твой трафик перепродают на черном рынке.
Утечки данных случаются чаще чем перезагрузка роутера так что проверяй в интернете – твой емейл мог уже быть в списке «Взломанные мечты».
Меняй пароли регулярно включай двухфакторку и помни если предложение звучит слишком хорошо — скорее всего это фишинг.
Маневрируй осторожно мой юный падаван и да пребудет с тобой надёжный брандмауэр!",0,"How to stay safe online, protect data, avoid scams, understand VPNs, data breaches",Humorous/Satirical,800,1500,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
e0b38b24cfae4d148f1eb8e7f75e1518,"Новые смартфоны умеют больше, чем вы: звонить, светиться, распознавать носки и строить планы на ваших детей! Но зачем ещё 17-мегапиксельная камеря,,если ты всё равно забыл пароль от облака? А ноуты летают, но тормозят; смарт-часы меряют пульс твоей унылости, а умный дом шутит: «Опять забыл ключи? я тебе дверь открою!».",0,"New smartphones, laptops, wearables, smart home devices",Humorous/Satirical,80,250,russian,Additional instructions: Make some natural grammatical or punctuation mistakes
ced733203bc84d968edc1de4f66c8fe2,"С древних времён вспышки инфекционных заболеваний кардинально меняли ход истории. Чума Юстиниана в VI веке и «Чёрная смерть» XIV века уничтожили до трети населения Европы, запустив массовые миграции и экономические кризисы. В 1918 году испанский грипп оборвал жизни до 50 миллионов человек, продемонстрировав важность быстрой реакции и координации на международном уровне. В середине XX века несколько волн азиатского и гонконгского гриппов подчеркнули роль вакцинации, а к концу века ВИЧ/СПИД показал недостаточность систем мониторинга и профилактики. Пандемия COVID-19 вновь обнажила уязвимость здравоохранения, требуя резервных фондов, масштабного производства средств защиты и прозрачности данных. Главный урок истории — непрерывные инвестиции в эпидемиологию, укрепление служб и международное сотрудничество по принципу «Единого здоровья» (One Health). Только объединённые усилия помогут сдержать будущие вспышки.",0,The history of pandemics and lessons learned,News,800,1500,russian,Additional instructions: Write text in a human-like manner to bypass AI detection checks
